"oteam_name","year","lg","w","l","t","w_l","playoffs","att","cteam_name","team","venue","address","city","lat","lng"
"San Francisco Giants",2014,"NL West",88,74,0,"0.543","Won WS (4-3)","3368697","San Francisco Giants","San Francisco Giants","AT&T Park","Pacific Bell Park, 24 Willie Mays Plaza, San Francisco, CA 94107","San Francisco","37.77987","-122.389755"
"San Francisco Giants",2015,"NL West",84,78,0,"0.519",NULL,"3375882","San Francisco Giants","San Francisco Giants","AT&T Park","Pacific Bell Park, 24 Willie Mays Plaza, San Francisco, CA 94107","San Francisco","37.77987","-122.389755"
"San Francisco Giants",2016,"NL West",87,75,0,"0.537","Lost LDS (3-1)","3365256","San Francisco Giants","San Francisco Giants","AT&T Park","Pacific Bell Park, 24 Willie Mays Plaza, San Francisco, CA 94107","San Francisco","37.77987","-122.389755"
"Seattle Mariners",1977,"AL West",64,98,0,"0.395",NULL,"1338511","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1978,"AL West",56,104,0,"0.35",NULL,"877440","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1979,"AL West",67,95,0,"0.414",NULL,"844447","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1980,"AL West",59,103,1,"0.364",NULL,"836204","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1981,"AL West",44,65,1,"0.404",NULL,"636276","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1982,"AL West",76,86,0,"0.469",NULL,"1070404","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1983,"AL West",60,102,0,"0.37",NULL,"813537","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1984,"AL West",74,88,0,"0.457",NULL,"870372","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1985,"AL West",74,88,0,"0.457",NULL,"1128696","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1986,"AL West",67,95,0,"0.414",NULL,"1029045","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1987,"AL West",78,84,0,"0.481",NULL,"1134255","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1988,"AL West",68,93,0,"0.422",NULL,"1022398","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1989,"AL West",73,89,0,"0.451",NULL,"1298443","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1990,"AL West",77,85,0,"0.475",NULL,"1509727","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1991,"AL West",83,79,0,"0.512",NULL,"2147905","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1992,"AL West",64,98,0,"0.395",NULL,"1651367","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1993,"AL West",82,80,0,"0.506",NULL,"2052638","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1994,"AL West",49,63,0,"0.438",NULL,"1104206","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1995,"AL West",79,66,0,"0.545","Lost ALCS (4-2)","1643203","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1996,"AL West",85,76,0,"0.528",NULL,"2723850","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1997,"AL West",90,72,0,"0.556","Lost LDS (3-1)","3192237","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1998,"AL West",76,85,0,"0.472",NULL,"2651511","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",1999,"AL West",79,83,0,"0.488",NULL,"2916346","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2000,"AL West",91,71,0,"0.562","Lost ALCS (4-2)","2914624","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2001,"AL West",116,46,0,"0.716","Lost ALCS (4-1)","3507326","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2002,"AL West",93,69,0,"0.574",NULL,"3542938","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2003,"AL West",93,69,0,"0.574",NULL,"3268509","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2004,"AL West",63,99,0,"0.389",NULL,"2940731","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2005,"AL West",69,93,0,"0.426",NULL,"2725459","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2006,"AL West",78,84,0,"0.481",NULL,"2481165","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2007,"AL West",88,74,0,"0.543",NULL,"2672223","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2008,"AL West",61,101,0,"0.377",NULL,"2329702","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2009,"AL West",85,77,0,"0.525",NULL,"2195533","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2010,"AL West",61,101,0,"0.377",NULL,"2085630","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2011,"AL West",67,95,0,"0.414",NULL,"1896321","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2012,"AL West",75,87,0,"0.463",NULL,"1721920","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2013,"AL West",71,91,0,"0.438",NULL,"1761546","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2014,"AL West",87,75,0,"0.537",NULL,"2064334","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2015,"AL West",76,86,0,"0.469",NULL,"2193581","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"Seattle Mariners",2016,"AL West",86,76,0,"0.531",NULL,"2267928","Seattle Mariners","Seattle Mariners","Safeco Field","P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104","Seattle","47.60174","-122.330826"
"St. Louis Brown Stockings",1882,"AA",37,43,0,"0.463",NULL,NULL,"St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Browns",1883,"AA",65,33,0,"0.663",NULL,NULL,"St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Browns",1884,"AA",67,40,3,"0.626",NULL,NULL,"St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Browns",1885,"AA",79,33,0,"0.705","Tied in WS (3-3-1)",NULL,"St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Browns",1886,"AA",93,46,0,"0.669","Won WS (4-2)",NULL,"St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Browns",1887,"AA",95,40,3,"0.704","Lost WS (10-5)",NULL,"St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Browns",1888,"AA",92,43,2,"0.681","Lost WS (6-4)",NULL,"St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Browns",1889,"AA",90,45,6,"0.667",NULL,NULL,"St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Browns",1890,"AA",78,58,3,"0.574",NULL,NULL,"St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Browns",1891,"AA",85,51,5,"0.625",NULL,NULL,"St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Browns",1892,"NL",56,94,5,"0.373",NULL,"192442","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Browns",1893,"NL",57,75,3,"0.432",NULL,"195000","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Browns",1894,"NL",56,76,1,"0.424",NULL,"155000","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Browns",1895,"NL",39,92,4,"0.298",NULL,"170000","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Browns",1896,"NL",40,90,1,"0.308",NULL,"184000","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Browns",1897,"NL",29,102,1,"0.221",NULL,"136400","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Browns",1898,"NL",39,111,4,"0.26",NULL,"151700","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Perfectos",1899,"NL",84,67,4,"0.556",NULL,"373909","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1900,"NL",65,75,2,"0.464",NULL,"270000","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1901,"NL",76,64,2,"0.543",NULL,"379988","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1902,"NL",56,78,6,"0.418",NULL,"226417","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1903,"NL",43,94,2,"0.314",NULL,"226538","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1904,"NL",75,79,1,"0.487",NULL,"386750","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1905,"NL",58,96,0,"0.377",NULL,"292800","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1906,"NL",52,98,4,"0.347",NULL,"283770","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1907,"NL",52,101,2,"0.34",NULL,"185377","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1908,"NL",49,105,0,"0.318",NULL,"205129","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1909,"NL",54,98,2,"0.355",NULL,"299982","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1910,"NL",63,90,0,"0.412",NULL,"355668","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1911,"NL",75,74,9,"0.503",NULL,"447768","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1912,"NL",63,90,0,"0.412",NULL,"241759","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1913,"NL",51,99,3,"0.34",NULL,"203531","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1914,"NL",81,72,4,"0.529",NULL,"256099","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1915,"NL",72,81,4,"0.471",NULL,"252666","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1916,"NL",60,93,0,"0.392",NULL,"224308","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1917,"NL",82,70,2,"0.539",NULL,"288491","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1918,"NL",51,78,2,"0.395",NULL,"110599","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1919,"NL",54,83,1,"0.394",NULL,"167059","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1920,"NL",75,79,1,"0.487",NULL,"326836","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1921,"NL",87,66,1,"0.569",NULL,"384773","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1922,"NL",85,69,0,"0.552",NULL,"536998","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1923,"NL",79,74,1,"0.516",NULL,"338551","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1924,"NL",65,89,0,"0.422",NULL,"272885","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1925,"NL",77,76,0,"0.503",NULL,"404959","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1926,"NL",89,65,2,"0.578","Won WS (4-3)","668428","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1927,"NL",92,61,0,"0.601",NULL,"749340","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1928,"NL",95,59,0,"0.617","Lost WS (4-0)","761574","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1929,"NL",78,74,2,"0.513",NULL,"399887","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1930,"NL",92,62,0,"0.597","Lost WS (4-2)","508501","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1931,"NL",101,53,0,"0.656","Won WS (4-3)","608535","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1932,"NL",72,82,2,"0.468",NULL,"279219","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1933,"NL",82,71,1,"0.536",NULL,"256171","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1934,"NL",95,58,1,"0.621","Won WS (4-3)","325056","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1935,"NL",96,58,0,"0.623",NULL,"506084","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1936,"NL",87,67,1,"0.565",NULL,"448078","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1937,"NL",81,73,3,"0.526",NULL,"430811","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1938,"NL",71,80,5,"0.47",NULL,"291418","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1939,"NL",92,61,2,"0.601",NULL,"400245","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1940,"NL",84,69,3,"0.549",NULL,"324078","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1941,"NL",97,56,2,"0.634",NULL,"633645","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1942,"NL",106,48,2,"0.688","Won WS (4-1)","553552","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1943,"NL",105,49,3,"0.682","Lost WS (4-1)","517135","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1944,"NL",105,49,3,"0.682","Won WS (4-2)","461968","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1945,"NL",95,59,1,"0.617",NULL,"594630","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1946,"NL",98,58,0,"0.628","Won WS (4-3)","1061807","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1947,"NL",89,65,2,"0.578",NULL,"1247913","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1948,"NL",85,69,1,"0.552",NULL,"1111440","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1949,"NL",96,58,3,"0.623",NULL,"1430676","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1950,"NL",78,75,0,"0.51",NULL,"1093411","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1951,"NL",81,73,1,"0.526",NULL,"1013429","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1952,"NL",88,66,0,"0.571",NULL,"913113","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1953,"NL",83,71,3,"0.539",NULL,"880242","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1954,"NL",72,82,0,"0.468",NULL,"1039698","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1955,"NL",68,86,0,"0.442",NULL,"849130","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1956,"NL",76,78,2,"0.494",NULL,"1029773","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1957,"NL",87,67,0,"0.565",NULL,"1183575","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1958,"NL",72,82,0,"0.468",NULL,"1063730","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1959,"NL",71,83,0,"0.461",NULL,"929953","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1960,"NL",86,68,1,"0.558",NULL,"1096632","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1961,"NL",80,74,1,"0.519",NULL,"855305","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1962,"NL",84,78,1,"0.519",NULL,"953895","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
"St. Louis Cardinals",1963,"NL",93,69,0,"0.574",NULL,"1170546","St. Louis Cardinals","St. Louis Cardinals","Busch Stadium","250 Stadium Plaza, St. Louis, MO 63102","St. Louis","38.629684","-90.18825"
